Files already downloaded and verified
Files already downloaded and verified
[build] SpatialModulatedINR  base_inr_type=siren  is_spatial=True  phi_shape=(8, 8, 16)  phi_numel=1024
[makeset] train subset size: 50000
[makeset] test subset size: 10000
[makeset] checkpoint: model_cifar10/cifar10_spatial_warmvanilla_readout_cap50_lam1.0/modSiren.pth
[makeset] model_args: {'dataset': 'cifar10', 'hidden_dim': 256, 'mod_dim': 1024, 'depth': 6, 'height': 32, 'width': 32, 'out_features': 3, 'inr_type': 'siren', 'fourier_num_freqs': 64, 'fourier_sigma': 10.0, 'fourier_include_input': False, 'freq': 10.0, 'finer_first_bias_scale': 1.0, 'finer_scale_req_grad': False, 'lsa_num_harmonics': 8, 'lsa_init_scale': 0.001, 'lsa_include_linear': True, 'spatial_modulation': True, 'latent_spatial_dim': 8, 'latent_dim': 16, 'spatial_interp': 'nearest', 'use_local_coords': True, 'modulation_type': 'shift'}
[makeset] built model: SpatialModulatedINR
[makeset] modul_features: 1024
[makeset] hidden_features: 256
[makeset] coord_normalization: None
  0%|          | 0/50000 [00:00<?, ?it/s][makeset] first phi shape: (8, 8, 16) is_spatial: True
MSE: 0.0023078550584614277:  60%|█████▉    | 5994/10000 [05:28<03:36, 18.54it/s]
MSE: 0.001939204870723188:  60%|█████▉    | 5994/10000 [05:28<03:36, 18.54it/s] 
MSE: 0.001939204870723188:  60%|█████▉    | 5996/10000 [05:28<03:35, 18.54it/s]
MSE: 0.0007274009985849261:  60%|█████▉    | 5996/10000 [05:28<03:35, 18.54it/s]
MSE: 0.0005500069237314165:  60%|█████▉    | 5996/10000 [05:28<03:35, 18.54it/s]
MSE: 0.0005500069237314165:  60%|█████▉    | 5998/10000 [05:28<03:35, 18.53it/s]
MSE: 0.0006991315167397261:  60%|█████▉    | 5998/10000 [05:28<03:35, 18.53it/s]
MSE: 0.0006932299002073705:  60%|█████▉    | 5998/10000 [05:28<03:35, 18.53it/s]
MSE: 0.0006932299002073705:  60%|██████    | 6000/10000 [05:28<03:38, 18.31it/s]
MSE: 0.001395445317029953:  60%|██████    | 6000/10000 [05:28<03:38, 18.31it/s] 
MSE: 0.0017203965689986944:  60%|██████    | 6000/10000 [05:28<03:38, 18.31it/s]
MSE: 0.0026655583642423153:  60%|██████    | 6000/10000 [05:28<03:38, 18.31it/s]
MSE: 0.0026655583642423153:  60%|██████    | 6003/10000 [05:28<03:32, 18.81it/s]
MSE: 0.001971691381186247:  60%|██████    | 6003/10000 [05:28<03:32, 18.81it/s] 
MSE: 0.0008759248885326087:  60%|██████    | 6003/10000 [05:29<03:32, 18.81it/s]
MSE: 0.0008759248885326087:  60%|██████    | 6005/10000 [05:29<03:31, 18.85it/s]
MSE: 0.0027076713740825653:  60%|██████    | 6005/10000 [05:29<03:31, 18.85it/s]
MSE: 0.000628796755336225:  60%|██████    | 6005/10000 [05:29<03:31, 18.85it/s] 
MSE: 0.000628796755336225:  60%|██████    | 6007/10000 [05:29<03:31, 18.91it/s]
MSE: 0.0008767903782427311:  60%|██████    | 6007/10000 [05:29<03:31, 18.91it/s]
MSE: 0.003098566783592105:  60%|██████    | 6007/10000 [05:29<03:31, 18.91it/s] 
MSE: 0.003098566783592105:  60%|██████    | 6009/10000 [05:29<03:32, 18.79it/s]
MSE: 0.0007184438873082399:  60%|██████    | 6009/10000 [05:29<03:32, 18.79it/s]
MSE: 0.0019957576878368855:  60%|██████    | 6009/10000 [05:29<03:32, 18.79it/s]
MSE: 0.0019957576878368855:  60%|██████    | 6011/10000 [05:29<03:31, 18.85it/s]
MSE: 0.0009988573146983981:  60%|██████    | 6011/10000 [05:29<03:31, 18.85it/s]
MSE: 0.0008980570128187537:  60%|██████    | 6011/10000 [05:29<03:31, 18.85it/s]
MSE: 0.0008980570128187537:  60%|██████    | 6013/10000 [05:29<03:39, 18.18it/s]
MSE: 0.0015591731062158942:  60%|██████    | 6013/10000 [05:29<03:39, 18.18it/s]
MSE: 0.0017040986567735672:  60%|██████    | 6013/10000 [05:29<03:39, 18.18it/s]
MSE: 0.0017040986567735672:  60%|██████    | 6015/10000 [05:29<03:43, 17.80it/s]
MSE: 0.001454050070606172:  60%|██████    | 6015/10000 [05:29<03:43, 17.80it/s] 
MSE: 0.0009192547295242548:  60%|██████    | 6015/10000 [05:29<03:43, 17.80it/s]
MSE: 0.0009192547295242548:  60%|██████    | 6017/10000 [05:29<03:45, 17.66it/s]
MSE: 0.0019202826078981161:  60%|██████    | 6017/10000 [05:29<03:45, 17.66it/s]
MSE: 0.001305995974689722:  60%|██████    | 6017/10000 [05:29<03:45, 17.66it/s] 
MSE: 0.001305995974689722:  60%|██████    | 6019/10000 [05:29<03:43, 17.85it/s]
MSE: 0.0028480510227382183:  60%|██████    | 6019/10000 [05:29<03:43, 17.85it/s]
MSE: 0.0009370094630867243:  60%|██████    | 6019/10000 [05:29<03:43, 17.85it/s]
MSE: 0.0009370094630867243:  60%|██████    | 6021/10000 [05:29<03:42, 17.90it/s]
MSE: 0.0015731868334114552:  60%|██████    | 6021/10000 [05:29<03:42, 17.90it/s]
MSE: 0.0018417014507576823:  60%|██████    | 6021/10000 [05:30<03:42, 17.90it/s]
MSE: 0.0018417014507576823:  60%|██████    | 6023/10000 [05:30<03:40, 18.05it/s]
MSE: 0.0011393914464861155:  60%|██████    | 6023/10000 [05:30<03:40, 18.05it/s]
MSE: 0.00121961603872478:  60%|██████    | 6023/10000 [05:30<03:40, 18.05it/s]  
MSE: 0.00121961603872478:  60%|██████    | 6025/10000 [05:30<03:38, 18.22it/s]
MSE: 0.0013560873921960592:  60%|██████    | 6025/10000 [05:30<03:38, 18.22it/s]
MSE: 0.001514818868599832:  60%|██████    | 6025/10000 [05:30<03:38, 18.22it/s] 
MSE: 0.001514818868599832:  60%|██████    | 6027/10000 [05:30<03:38, 18.14it/s]
MSE: 0.0010399076854810119:  60%|██████    | 6027/10000 [05:30<03:38, 18.14it/s]
MSE: 0.0008173027890734375:  60%|██████    | 6027/10000 [05:30<03:38, 18.14it/s]
MSE: 0.0008173027890734375:  60%|██████    | 6029/10000 [05:30<03:40, 17.99it/s]
MSE: 0.0005683272611349821:  60%|██████    | 6029/10000 [05:30<03:40, 17.99it/s]
MSE: 0.0017435383051633835:  60%|██████    | 6029/10000 [05:30<03:40, 17.99it/s]
MSE: 0.0017435383051633835:  60%|██████    | 6031/10000 [05:30<03:38, 18.18it/s]
MSE: 0.000816153537016362:  60%|██████    | 6031/10000 [05:30<03:38, 18.18it/s] 
MSE: 0.0006496761343441904:  60%|██████    | 6031/10000 [05:30<03:38, 18.18it/s]
MSE: 0.0006496761343441904:  60%|██████    | 6033/10000 [05:30<03:35, 18.37it/s]
MSE: 0.0010664024157449603:  60%|██████    | 6033/10000 [05:30<03:35, 18.37it/s]
MSE: 0.001857053255662322:  60%|██████    | 6033/10000 [05:30<03:35, 18.37it/s] 
MSE: 0.001857053255662322:  60%|██████    | 6035/10000 [05:30<03:35, 18.38it/s]
MSE: 0.0010122134117409587:  60%|██████    | 6035/10000 [05:30<03:35, 18.38it/s]
MSE: 0.0006475459085777402:  60%|██████    | 6035/10000 [05:30<03:35, 18.38it/s]
MSE: 0.0006475459085777402:  60%|██████    | 6037/10000 [05:30<03:40, 18.01it/s]
MSE: 0.0006433385424315929:  60%|██████    | 6037/10000 [05:30<03:40, 18.01it/s]
MSE: 0.002138259820640087:  60%|██████    | 6037/10000 [05:30<03:40, 18.01it/s] 
MSE: 0.002138259820640087:  60%|██████    | 6039/10000 [05:30<03:41, 17.89it/s]
MSE: 0.001183330430649221:  60%|██████    | 6039/10000 [05:30<03:41, 17.89it/s]
MSE: 0.0021329985465854406:  60%|██████    | 6039/10000 [05:31<03:41, 17.89it/s]
MSE: 0.0021329985465854406:  60%|██████    | 6041/10000 [05:31<03:40, 17.99it/s]
MSE: 0.0018818664830178022:  60%|██████    | 6041/10000 [05:31<03:40, 17.99it/s]
MSE: 0.0019042699132114649:  60%|██████    | 6041/10000 [05:31<03:40, 17.99it/s]
MSE: 0.0019042699132114649:  60%|██████    | 6043/10000 [05:31<03:38, 18.13it/s]
MSE: 0.002454770728945732:  60%|██████    | 6043/10000 [05:31<03:38, 18.13it/s] 
MSE: 0.000635407748632133:  60%|██████    | 6043/10000 [05:31<03:38, 18.13it/s]
MSE: 0.000635407748632133:  60%|██████    | 6045/10000 [05:31<03:37, 18.16it/s]
MSE: 0.0022923932410776615:  60%|██████    | 6045/10000 [05:31<03:37, 18.16it/s]
MSE: 0.0006319076637737453:  60%|██████    | 6045/10000 [05:31<03:37, 18.16it/s]
MSE: 0.0006319076637737453:  60%|██████    | 6047/10000 [05:31<03:36, 18.25it/s]
MSE: 0.0008920042309910059:  60%|██████    | 6047/10000 [05:31<03:36, 18.25it/s]
MSE: 0.0014865128323435783:  60%|██████    | 6047/10000 [05:31<03:36, 18.25it/s]
MSE: 0.0014865128323435783:  60%|██████    | 6049/10000 [05:31<03:34, 18.42it/s]
MSE: 0.0008064409485086799:  60%|██████    | 6049/10000 [05:31<03:34, 18.42it/s]
MSE: 0.0006546028889715672:  60%|██████    | 6049/10000 [05:31<03:34, 18.42it/s]
MSE: 0.0006546028889715672:  61%|██████    | 6051/10000 [05:31<03:34, 18.41it/s]
MSE: 0.0007932055741548538:  61%|██████    | 6051/10000 [05:31<03:34, 18.41it/s]
MSE: 0.0007726688636466861:  61%|██████    | 6051/10000 [05:31<03:34, 18.41it/s]
MSE: 0.0007726688636466861:  61%|██████    | 6053/10000 [05:31<03:31, 18.67it/s]
MSE: 0.0007913687732070684:  61%|██████    | 6053/10000 [05:31<03:31, 18.67it/s]
MSE: 0.0012017358094453812:  61%|██████    | 6053/10000 [05:31<03:31, 18.67it/s]
MSE: 0.0012017358094453812:  61%|██████    | 6055/10000 [05:31<03:28, 18.96it/s]
MSE: 0.0011476872023195028:  61%|██████    | 6055/10000 [05:31<03:28, 18.96it/s]
MSE: 0.0013245493173599243:  61%|██████    | 6055/10000 [05:31<03:28, 18.96it/s]
MSE: 0.0013245493173599243:  61%|██████    | 6057/10000 [05:31<03:31, 18.64it/s]
MSE: 0.004345182329416275:  61%|██████    | 6057/10000 [05:31<03:31, 18.64it/s] 
MSE: 0.003964231349527836:  61%|██████    | 6057/10000 [05:32<03:31, 18.64it/s]
MSE: 0.003964231349527836:  61%|██████    | 6059/10000 [05:32<03:34, 18.36it/s]
MSE: 0.0030399623792618513:  61%|██████    | 6059/10000 [05:32<03:34, 18.36it/s]
MSE: 0.00033530936343595386:  61%|██████    | 6059/10000 [05:32<03:34, 18.36it/s]
MSE: 0.00033530936343595386:  61%|██████    | 6061/10000 [05:32<03:38, 17.99it/s]
MSE: 0.0006803255528211594:  61%|██████    | 6061/10000 [05:32<03:38, 17.99it/s] 
MSE: 0.001278391806408763:  61%|██████    | 6061/10000 [05:32<03:38, 17.99it/s] 
MSE: 0.001278391806408763:  61%|██████    | 6063/10000 [05:32<03:33, 18.47it/s]
MSE: 0.00039159663720056415:  61%|██████    | 6063/10000 [05:32<03:33, 18.47it/s]
MSE: 0.001074769999831915:  61%|██████    | 6063/10000 [05:32<03:33, 18.47it/s]  
MSE: 0.001074769999831915:  61%|██████    | 6065/10000 [05:32<03:33, 18.44it/s]
MSE: 0.0016742091393098235:  61%|██████    | 6065/10000 [05:32<03:33, 18.44it/s]
MSE: 0.0013955673202872276:  61%|██████    | 6065/10000 [05:32<03:33, 18.44it/s]
MSE: 0.0013955673202872276:  61%|██████    | 6067/10000 [05:32<03:31, 18.60it/s]
MSE: 0.0006404813611879945:  61%|██████    | 6067/10000 [05:32<03:31, 18.60it/s]
MSE: 0.0009644519304856658:  61%|██████    | 6067/10000 [05:32<03:31, 18.60it/s]
MSE: 0.0009644519304856658:  61%|██████    | 6069/10000 [05:32<03:30, 18.63it/s]
MSE: 0.0009513014811091125:  61%|██████    | 6069/10000 [05:32<03:30, 18.63it/s]
MSE: 0.001557841314934194:  61%|██████    | 6069/10000 [05:32<03:30, 18.63it/s] 
MSE: 0.001557841314934194:  61%|██████    | 6071/10000 [05:32<03:30, 18.67it/s]
MSE: 0.0005942154675722122:  61%|██████    | 6071/10000 [05:32<03:30, 18.67it/s]
MSE: 0.0011580310529097915:  61%|██████    | 6071/10000 [05:32<03:30, 18.67it/s]
MSE: 0.0011580310529097915:  61%|██████    | 6073/10000 [05:32<03:31, 18.55it/s]
MSE: 0.0005750714335590601:  61%|██████    | 6073/10000 [05:32<03:31, 18.55it/s]
MSE: 0.0016198984812945127:  61%|██████    | 6073/10000 [05:32<03:31, 18.55it/s]
MSE: 0.0016198984812945127:  61%|██████    | 6075/10000 [05:32<03:36, 18.17it/s]
MSE: 0.0008510843617841601:  61%|██████    | 6075/10000 [05:32<03:36, 18.17it/s]
MSE: 0.002558428328484297:  61%|██████    | 6075/10000 [05:33<03:36, 18.17it/s] 
MSE: 0.002558428328484297:  61%|██████    | 6077/10000 [05:33<03:37, 18.01it/s]
MSE: 0.0006121073965914547:  61%|██████    | 6077/10000 [05:33<03:37, 18.01it/s]
MSE: 0.0016295498935505748:  61%|██████    | 6077/10000 [05:33<03:37, 18.01it/s]
MSE: 0.0016295498935505748:  61%|██████    | 6079/10000 [05:33<03:35, 18.17it/s]
MSE: 0.001254350645467639:  61%|██████    | 6079/10000 [05:33<03:35, 18.17it/s] 
MSE: 0.003006290178745985:  61%|██████    | 6079/10000 [05:33<03:35, 18.17it/s]
MSE: 0.003006290178745985:  61%|██████    | 6081/10000 [05:33<03:38, 17.92it/s]
MSE: 0.0013618690427392721:  61%|██████    | 6081/10000 [05:33<03:38, 17.92it/s]
MSE: 0.0011000148952007294:  61%|██████    | 6081/10000 [05:33<03:38, 17.92it/s]
MSE: 0.0011000148952007294:  61%|██████    | 6083/10000 [05:33<03:34, 18.29it/s]
MSE: 0.0006245630793273449:  61%|██████    | 6083/10000 [05:33<03:34, 18.29it/s]
MSE: 0.0020797878969460726:  61%|██████    | 6083/10000 [05:33<03:34, 18.29it/s]
MSE: 0.0020797878969460726:  61%|██████    | 6085/10000 [05:33<03:34, 18.27it/s]
MSE: 0.001094466308131814:  61%|██████    | 6085/10000 [05:33<03:34, 18.27it/s] 
MSE: 0.0024434698279947042:  61%|██████    | 6085/10000 [05:33<03:34, 18.27it/s]
MSE: 0.0024434698279947042:  61%|██████    | 6087/10000 [05:33<03:34, 18.20it/s]
MSE: 0.0010846909135580063:  61%|██████    | 6087/10000 [05:33<03:34, 18.20it/s]
MSE: 0.0008022123947739601:  61%|██████    | 6087/10000 [05:33<03:34, 18.20it/s]
MSE: 0.0008022123947739601:  61%|██████    | 6089/10000 [05:33<03:40, 17.71it/s]
MSE: 0.0007166533614508808:  61%|██████    | 6089/10000 [05:33<03:40, 17.71it/s]
MSE: 0.001102060778066516:  61%|██████    | 6089/10000 [05:33<03:40, 17.71it/s] 
MSE: 0.001102060778066516:  61%|██████    | 6091/10000 [05:33<03:37, 17.94it/s]
MSE: 0.002270160708576441:  61%|██████    | 6091/10000 [05:33<03:37, 17.94it/s]
MSE: 0.0017754691652953625:  61%|██████    | 6091/10000 [05:33<03:37, 17.94it/s]
MSE: 0.0017754691652953625:  61%|██████    | 6093/10000 [05:33<03:35, 18.13it/s]
MSE: 0.0009941085008904338:  61%|██████    | 6093/10000 [05:33<03:35, 18.13it/s]
MSE: 0.0007357497233897448:  61%|██████    | 6093/10000 [05:33<03:35, 18.13it/s]
MSE: 0.0007357497233897448:  61%|██████    | 6095/10000 [05:33<03:32, 18.34it/s]
MSE: 0.0025463111232966185:  61%|██████    | 6095/10000 [05:34<03:32, 18.34it/s]
MSE: 0.0007349664811044931:  61%|██████    | 6095/10000 [05:34<03:32, 18.34it/s]
MSE: 0.0007349664811044931:  61%|██████    | 6097/10000 [05:34<03:31, 18.47it/s]
MSE: 0.0008546392782591283:  61%|██████    | 6097/10000 [05:34<03:31, 18.47it/s]
MSE: 0.0012381095439195633:  61%|██████    | 6097/10000 [05:34<03:31, 18.47it/s]
MSE: 0.0010290290229022503:  61%|██████    | 6097/10000 [05:34<03:31, 18.47it/s]
MSE: 0.0010290290229022503:  61%|██████    | 6100/10000 [05:34<03:24, 19.06it/s]
MSE: 0.0013212308986112475:  61%|██████    | 6100/10000 [05:34<03:24, 19.06it/s]
MSE: 0.0013564527034759521:  61%|██████    | 6100/10000 [05:34<03:24, 19.06it/s]
MSE: 0.001426449976861477:  61%|██████    | 6100/10000 [05:34<03:24, 19.06it/s] 
MSE: 0.001426449976861477:  61%|██████    | 6103/10000 [05:34<03:20, 19.40it/s]
MSE: 0.0008386718109250069:  61%|██████    | 6103/10000 [05:34<03:20, 19.40it/s]
MSE: 0.0035892880987375975:  61%|██████    | 6103/10000 [05:34<03:20, 19.40it/s]
MSE: 0.0035892880987375975:  61%|██████    | 6105/10000 [05:34<03:20, 19.42it/s]
MSE: 0.0004217042005620897:  61%|██████    | 6105/10000 [05:34<03:20, 19.42it/s]
MSE: 0.0017515970394015312:  61%|██████    | 6105/10000 [05:34<03:20, 19.42it/s]
MSE: 0.0017515970394015312:  61%|██████    | 6107/10000 [05:34<03:19, 19.53it/s]
MSE: 0.001684092916548252:  61%|██████    | 6107/10000 [05:34<03:19, 19.53it/s] 
MSE: 0.000736607878934592:  61%|██████    | 6107/10000 [05:34<03:19, 19.53it/s]
MSE: 0.000736607878934592:  61%|██████    | 6109/10000 [05:34<03:19, 19.53it/s]
MSE: 0.0003905294870492071:  61%|██████    | 6109/10000 [05:34<03:19, 19.53it/s]
MSE: 0.0017316616140305996:  61%|██████    | 6109/10000 [05:34<03:19, 19.53it/s]
MSE: 0.001977504463866353:  61%|██████    | 6109/10000 [05:34<03:19, 19.53it/s] 
MSE: 0.001977504463866353:  61%|██████    | 6112/10000 [05:34<03:14, 19.96it/s]
MSE: 0.0015107083600014448:  61%|██████    | 6112/10000 [05:34<03:14, 19.96it/s]
MSE: 0.001132708857767284:  61%|██████    | 6112/10000 [05:34<03:14, 19.96it/s] 
MSE: 0.001132708857767284:  61%|██████    | 6114/10000 [05:34<03:17, 19.71it/s]
MSE: 0.0015142773045226932:  61%|██████    | 6114/10000 [05:35<03:17, 19.71it/s]
MSE: 0.0008997515542432666:  61%|██████    | 6114/10000 [05:35<03:17, 19.71it/s]
MSE: 0.0008997515542432666:  61%|██████    | 6116/10000 [05:35<03:19, 19.50it/s]
MSE: 0.0010222975397482514:  61%|██████    | 6116/10000 [05:35<03:19, 19.50it/s]
MSE: 0.001182789565064013:  61%|██████    | 6116/10000 [05:35<03:19, 19.50it/s] 
MSE: 0.001182789565064013:  61%|██████    | 6118/10000 [05:35<03:21, 19.30it/s]
MSE: 0.000676252762787044:  61%|██████    | 6118/10000 [05:35<03:21, 19.30it/s]
MSE: 0.0014454851625487208:  61%|██████    | 6118/10000 [05:35<03:21, 19.30it/s]
MSE: 0.0014454851625487208:  61%|██████    | 6120/10000 [05:35<03:23, 19.02it/s]
MSE: 0.0016380015294998884:  61%|██████    | 6120/10000 [05:35<03:23, 19.02it/s]
MSE: 0.0009060673182830215:  61%|██████    | 6120/10000 [05:35<03:23, 19.02it/s]
MSE: 0.0009060673182830215:  61%|██████    | 6122/10000 [05:35<03:29, 18.55it/s]
MSE: 0.0004778787842951715:  61%|██████    | 6122/10000 [05:35<03:29, 18.55it/s]
MSE: 0.0017444462282583117:  61%|██████    | 6122/10000 [05:35<03:29, 18.55it/s]
MSE: 0.0003857930132653564:  61%|██████    | 6122/10000 [05:35<03:29, 18.55it/s]
MSE: 0.0003857930132653564:  61%|██████▏   | 6125/10000 [05:35<03:19, 19.40it/s]
MSE: 0.002188704442232847:  61%|██████▏   | 6125/10000 [05:35<03:19, 19.40it/s] 
MSE: 0.0008229222148656845:  61%|██████▏   | 6125/10000 [05:35<03:19, 19.40it/s]
MSE: 0.0008229222148656845:  61%|██████▏   | 6127/10000 [05:35<03:22, 19.13it/s]
MSE: 0.0007350482046604156:  61%|██████▏   | 6127/10000 [05:35<03:22, 19.13it/s]
MSE: 0.0009244323591701686:  61%|██████▏   | 6127/10000 [05:35<03:22, 19.13it/s]
MSE: 0.0009244323591701686:  61%|██████▏   | 6129/10000 [05:35<03:21, 19.17it/s]
MSE: 0.001298935734666884:  61%|██████▏   | 6129/10000 [05:35<03:21, 19.17it/s] 
MSE: 0.0020363579969853163:  61%|██████▏   | 6129/10000 [05:35<03:21, 19.17it/s]
MSE: 0.0020363579969853163:  61%|██████▏   | 6131/10000 [05:35<03:20, 19.29it/s]
MSE: 0.0018760461825877428:  61%|██████▏   | 6131/10000 [05:35<03:20, 19.29it/s]
MSE: 0.0025760671123862267:  61%|██████▏   | 6131/10000 [05:35<03:20, 19.29it/s]
MSE: 0.0025760671123862267:  61%|██████▏   | 6133/10000 [05:35<03:28, 18.57it/s]
MSE: 0.00033478435943834484:  61%|██████▏   | 6133/10000 [05:36<03:28, 18.57it/s]
MSE: 0.0012156321899965405:  61%|██████▏   | 6133/10000 [05:36<03:28, 18.57it/s] 
MSE: 0.0012156321899965405:  61%|██████▏   | 6135/10000 [05:36<03:30, 18.32it/s]
MSE: 0.0003007929481100291:  61%|██████▏   | 6135/10000 [05:36<03:30, 18.32it/s]
MSE: 0.0004412097332533449:  61%|██████▏   | 6135/10000 [05:36<03:30, 18.32it/s]
MSE: 0.0004412097332533449:  61%|██████▏   | 6137/10000 [05:36<03:29, 18.44it/s]
MSE: 0.0011389456922188401:  61%|██████▏   | 6137/10000 [05:36<03:29, 18.44it/s]
MSE: 0.0014302139170467854:  61%|██████▏   | 6137/10000 [05:36<03:29, 18.44it/s]
MSE: 0.0026940368115901947:  61%|██████▏   | 6137/10000 [05:36<03:29, 18.44it/s]
MSE: 0.0026940368115901947:  61%|██████▏   | 6140/10000 [05:36<03:23, 19.01it/s]
MSE: 0.0015380412805825472:  61%|██████▏   | 6140/10000 [05:36<03:23, 19.01it/s]
MSE: 0.0008948696195147932:  61%|██████▏   | 6140/10000 [05:36<03:23, 19.01it/s]
MSE: 0.0008948696195147932:  61%|██████▏   | 6142/10000 [05:36<03:26, 18.66it/s]
MSE: 0.0007652463391423225:  61%|██████▏   | 6142/10000 [05:36<03:26, 18.66it/s]
MSE: 0.0014071714831516147:  61%|██████▏   | 6142/10000 [05:36<03:26, 18.66it/s]
MSE: 0.0014071714831516147:  61%|██████▏   | 6144/10000 [05:36<03:30, 18.33it/s]
MSE: 0.0007139720255509019:  61%|██████▏   | 6144/10000 [05:36<03:30, 18.33it/s]
MSE: 0.0009345125290565193:  61%|██████▏   | 6144/10000 [05:36<03:30, 18.33it/s]
MSE: 0.0009345125290565193:  61%|██████▏   | 6146/10000 [05:36<03:29, 18.36it/s]
MSE: 0.0009470274671912193:  61%|██████▏   | 6146/10000 [05:36<03:29, 18.36it/s]
MSE: 0.003196814563125372:  61%|██████▏   | 6146/10000 [05:36<03:29, 18.36it/s] 
MSE: 0.003196814563125372:  61%|██████▏   | 6148/10000 [05:36<03:32, 18.13it/s]
MSE: 0.0007059464114718139:  61%|██████▏   | 6148/10000 [05:36<03:32, 18.13it/s]
MSE: 0.0018347706645727158:  61%|██████▏   | 6148/10000 [05:36<03:32, 18.13it/s]
MSE: 0.0018347706645727158:  62%|██████▏   | 6150/10000 [05:36<03:35, 17.88it/s]
MSE: 0.0007552489405497909:  62%|██████▏   | 6150/10000 [05:36<03:35, 17.88it/s]
MSE: 0.0015701476950198412:  62%|██████▏   | 6150/10000 [05:36<03:35, 17.88it/s]
MSE: 0.0015701476950198412:  62%|██████▏   | 6152/10000 [05:36<03:29, 18.40it/s]
MSE: 0.0010738371638581157:  62%|██████▏   | 6152/10000 [05:37<03:29, 18.40it/s]
MSE: 0.0012996464502066374:  62%|██████▏   | 6152/10000 [05:37<03:29, 18.40it/s]
MSE: 0.0012996464502066374:  62%|██████▏   | 6154/10000 [05:37<03:29, 18.36it/s]
MSE: 0.001317816786468029:  62%|██████▏   | 6154/10000 [05:37<03:29, 18.36it/s] 
MSE: 0.0015885982429608703:  62%|██████▏   | 6154/10000 [05:37<03:29, 18.36it/s]
MSE: 0.0015885982429608703:  62%|██████▏   | 6156/10000 [05:37<03:29, 18.37it/s]
MSE: 0.00187455746345222:  62%|██████▏   | 6156/10000 [05:37<03:29, 18.37it/s]  
MSE: 0.0006074875709600747:  62%|██████▏   | 6156/10000 [05:37<03:29, 18.37it/s]
MSE: 0.0006074875709600747:  62%|██████▏   | 6158/10000 [05:37<03:34, 17.93it/s]
MSE: 0.0008510160259902477:  62%|██████▏   | 6158/10000 [05:37<03:34, 17.93it/s]
MSE: 0.005410767160356045:  62%|██████▏   | 6158/10000 [05:37<03:34, 17.93it/s] 
MSE: 0.005410767160356045:  62%|██████▏   | 6160/10000 [05:37<03:31, 18.19it/s]
MSE: 0.0014807500410825014:  62%|██████▏   | 6160/10000 [05:37<03:31, 18.19it/s]
MSE: 0.0017632662784308195:  62%|██████▏   | 6160/10000 [05:37<03:31, 18.19it/s]
MSE: 0.0017632662784308195:  62%|██████▏   | 6162/10000 [05:37<03:32, 18.09it/s]
MSE: 0.0009837846737354994:  62%|██████▏   | 6162/10000 [05:37<03:32, 18.09it/s]
MSE: 0.0006149164400994778:  62%|██████▏   | 6162/10000 [05:37<03:32, 18.09it/s]
MSE: 0.0006149164400994778:  62%|██████▏   | 6164/10000 [05:37<03:30, 18.20it/s]
MSE: 0.0005584044265560806:  62%|██████▏   | 6164/10000 [05:37<03:30, 18.20it/s]
MSE: 0.001855576760135591:  62%|██████▏   | 6164/10000 [05:37<03:30, 18.20it/s] 
MSE: 0.001855576760135591:  62%|██████▏   | 6166/10000 [05:37<03:28, 18.38it/s]
MSE: 0.0009801146807149053:  62%|██████▏   | 6166/10000 [05:37<03:28, 18.38it/s]
MSE: 0.00116995710413903:  62%|██████▏   | 6166/10000 [05:37<03:28, 18.38it/s]  
MSE: 0.00116995710413903:  62%|██████▏   | 6168/10000 [05:37<03:30, 18.20it/s]
MSE: 0.0015986224170774221:  62%|██████▏   | 6168/10000 [05:37<03:30, 18.20it/s]
MSE: 0.0007906238315626979:  62%|██████▏   | 6168/10000 [05:37<03:30, 18.20it/s]
MSE: 0.0007906238315626979:  62%|██████▏   | 6170/10000 [05:37<03:30, 18.18it/s]
MSE: 0.002306463196873665:  62%|██████▏   | 6170/10000 [05:38<03:30, 18.18it/s] 
MSE: 0.0015539329033344984:  62%|██████▏   | 6170/10000 [05:38<03:30, 18.18it/s]
MSE: 0.0015539329033344984:  62%|██████▏   | 6172/10000 [05:38<03:28, 18.32it/s]
MSE: 0.00240526907145977:  62%|██████▏   | 6172/10000 [05:38<03:28, 18.32it/s]  
MSE: 0.006376722361892462:  62%|██████▏   | 6172/10000 [05:38<03:28, 18.32it/s]
MSE: 0.006376722361892462:  62%|██████▏   | 6174/10000 [05:38<03:27, 18.45it/s]
MSE: 0.0005516614764928818:  62%|██████▏   | 6174/10000 [05:38<03:27, 18.45it/s]
MSE: 0.0006044815527275205:  62%|██████▏   | 6174/10000 [05:38<03:27, 18.45it/s]
MSE: 0.0006044815527275205:  62%|██████▏   | 6176/10000 [05:38<03:32, 18.01it/s]
MSE: 0.0023991225752979517:  62%|██████▏   | 6176/10000 [05:38<03:32, 18.01it/s]
MSE: 0.0005824844120070338:  62%|██████▏   | 6176/10000 [05:38<03:32, 18.01it/s]
MSE: 0.0005824844120070338:  62%|██████▏   | 6178/10000 [05:38<03:32, 17.95it/s]
MSE: 0.0016940910136327147:  62%|██████▏   | 6178/10000 [05:38<03:32, 17.95it/s]
MSE: 0.0013374518603086472:  62%|██████▏   | 6178/10000 [05:38<03:32, 17.95it/s]
MSE: 0.0013374518603086472:  62%|██████▏   | 6180/10000 [05:38<03:35, 17.71it/s]
